"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000165478",0.3661672,-0.1758132,2.913959,-0.06033483,0.951889,NA,"HEPACAM","220296","hepatic and glial cell adhesion molecule"
"ENSG00000139865",0.3661672,-0.1758132,2.913959,-0.06033483,0.951889,NA,"TTC6","319089","tetratricopeptide repeat domain 6"
"ENSG00000100652",0.3661672,-0.1758132,2.913959,-0.06033483,0.951889,NA,"SLC10A1","6554","solute carrier family 10 member 1"
"ENSG00000138622",0.3661672,-0.1758132,2.913959,-0.06033483,0.951889,NA,"HCN4","10021","hyperpolarization activated cyclic nucleotide gated potassium channel 4"
"ENSG00000161940",0.3661672,-0.1758132,2.913959,-0.06033483,0.951889,NA,"BCL6B","255877","B cell CLL/lymphoma 6B"
"ENSG00000263264",0.3661672,-0.1758132,2.913959,-0.06033483,0.951889,NA,NA,NA,NA
"ENSG00000185666",0.3661672,-0.1758132,2.913959,-0.06033483,0.951889,NA,"SYN3","8224","synapsin III"
"ENSG00000108622",1.553551,0.08736856,1.449844,0.06026065,0.951948,0.9673573,"ICAM2","3384","intercellular adhesion molecule 2"
"ENSG00000176563",5.133741,0.04861529,0.8086834,0.06011659,0.9520628,0.9673882,"CNTD1","124817","cyclin N-terminal domain containing 1"
"ENSG00000176422",120.0628,-0.009893206,0.1647299,-0.06005713,0.9521101,0.9673882,"SPRYD4","283377","SPRY domain containing 4"
"ENSG00000197769",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"MAP1LC3C","440738","microtubule associated protein 1 light chain 3 gamma"
"ENSG00000180251",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"SLC9A4","389015","solute carrier family 9 member A4"
"ENSG00000172940",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"SLC22A13","9390","solute carrier family 22 member 13"
"ENSG00000172969",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"FRG2C","100288801","FSHD region gene 2 family member C"
"ENSG00000214097",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"SMCO1","255798","single-pass membrane protein with coiled-coil domains 1"
"ENSG00000276903",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"HIST1H2AL","8332","histone cluster 1 H2A family member l"
"ENSG00000122787",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"AKR1D1","6718","aldo-keto reductase family 1 member D1"
"ENSG00000134020",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"PEBP4","157310","phosphatidylethanolamine binding protein 4"
"ENSG00000148346",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"LCN2","3934","lipocalin 2"
"ENSG00000174885",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"NLRP6","171389","NLR family pyrin domain containing 6"
"ENSG00000214872",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"SMTNL1","219537","smoothelin like 1"
"ENSG00000185736",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"ADARB2","105","adenosine deaminase, RNA specific B2 (inactive)"
"ENSG00000204161",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"TMEM273","170371","transmembrane protein 273"
"ENSG00000156574",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"NODAL","4838","nodal growth differentiation factor"
"ENSG00000118308",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"LRMP","4033","lymphoid restricted membrane protein"
"ENSG00000196091",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"MYBPC1","4604","myosin binding protein C, slow type"
"ENSG00000167419",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"LPO","4025","lactoperoxidase"
"ENSG00000141437",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"SLC25A52","147407","solute carrier family 25 member 52"
"ENSG00000267360",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,NA,NA,NA
"ENSG00000176635",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"HORMAD2","150280","HORMA domain containing 2"
"ENSG00000100368",0.3597463,-0.1758132,2.930542,-0.05999343,0.9521609,NA,"CSF2RB","1439","colony stimulating factor 2 receptor beta common subunit"
"ENSG00000185774",10.44272,-0.03331109,0.5568263,-0.05982313,0.9522965,0.9675106,"KCNIP4","80333","potassium voltage-gated channel interacting protein 4"
"ENSG00000146409",126.4515,-0.009479965,0.1597788,-0.0593318,0.9526878,0.9678412,"SLC18B1","116843","solute carrier family 18 member B1"
"ENSG00000122678",89.50098,0.01118154,0.1890034,0.05916053,0.9528243,0.9679129,"POLM","27434","DNA polymerase mu"
"ENSG00000143603",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"KCNN3","3782","potassium calcium-activated channel subfamily N member 3"
"ENSG00000007001",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"UPP2","151531","uridine phosphorylase 2"
"ENSG00000243910",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"TUBA4B","80086","tubulin alpha 4b"
"ENSG00000180929",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"GPR62","118442","G protein-coupled receptor 62"
"ENSG00000172179",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"PRL","5617","prolactin"
"ENSG00000204616",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"TRIM31","11074","tripartite motif containing 31"
"ENSG00000112238",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"PRDM13","59336","PR/SET domain 13"
"ENSG00000127362",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"TAS2R3","50831","taste 2 receptor member 3"
"ENSG00000147145",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"LPAR4","2846","lysophosphatidic acid receptor 4"
"ENSG00000204193",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"TXNDC8","255220","thioredoxin domain containing 8"
"ENSG00000167094",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"TTC16","158248","tetratricopeptide repeat domain 16"
"ENSG00000109943",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"CRTAM","56253","cytotoxic and regulatory T cell molecule"
"ENSG00000120471",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"TP53AIP1","63970","tumor protein p53 regulated apoptosis inducing protein 1"
"ENSG00000150594",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"ADRA2A","150","adrenoceptor alpha 2A"
"ENSG00000215009",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"ACSM4","341392","acyl-CoA synthetase medium chain family member 4"
"ENSG00000165972",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"CCDC38","120935","coiled-coil domain containing 38"
"ENSG00000187581",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"COX8C","341947","cytochrome c oxidase subunit 8C"
"ENSG00000137875",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"BCL2L10","10017","BCL2 like 10"
"ENSG00000179580",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"RNF151","146310","ring finger protein 151"
"ENSG00000141086",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"CTRL","1506","chymotrypsin like"
"ENSG00000141497",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"ZMYND15","84225","zinc finger MYND-type containing 15"
"ENSG00000244752",0.3437936,-0.1758134,2.973861,-0.05911957,0.9528569,NA,"CRYBB2","1415","crystallin beta B2"
"ENSG00000154548",11.14388,0.03131073,0.53074,0.05899448,0.9529565,0.9679803,"SRSF12","135295","serine and arginine rich splicing factor 12"
"ENSG00000235750",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"KIAA0040","9674","KIAA0040"
"ENSG00000279374",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,NA,NA,NA
"ENSG00000138039",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"LHCGR","3973","luteinizing hormone/choriogonadotropin receptor"
"ENSG00000168309",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"FAM107A","11170","family with sequence similarity 107 member A"
"ENSG00000280684",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,NA,NA,NA
"ENSG00000163606",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"CD200R1","131450","CD200 receptor 1"
"ENSG00000169435",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"RASSF6","166824","Ras association domain family member 6"
"ENSG00000172568",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"FNDC9","408263","fibronectin type III domain containing 9"
"ENSG00000231852",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"CYP21A2","1589","cytochrome P450 family 21 subfamily A member 2"
"ENSG00000155026",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"RSPH10B","222967","radial spoke head 10 homolog B"
"ENSG00000077800",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"FKBP6","8468","FK506 binding protein 6"
"ENSG00000158528",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"PPP1R9A","55607","protein phosphatase 1 regulatory subunit 9A"
"ENSG00000234469",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"CLDN34","100288814","claudin 34"
"ENSG00000171659",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"GPR34","2857","G protein-coupled receptor 34"
"ENSG00000102383",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"ZDHHC15","158866","zinc finger DHHC-type containing 15"
"ENSG00000102290",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"PCDH11X","27328","protocadherin 11 X-linked"
"ENSG00000170965",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"PLAC1","10761","placenta specific 1"
"ENSG00000106809",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"OGN","4969","osteoglycin"
"ENSG00000148377",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"IDI2","91734","isopentenyl-diphosphate delta isomerase 2"
"ENSG00000155265",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"GOLGA7B","401647","golgin A7 family member B"
"ENSG00000135423",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"GLS2","27165","glutaminase 2"
"ENSG00000103184",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"SEC14L5","9717","SEC14 like lipid binding 5"
"ENSG00000256812",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"CAPNS2","84290","calpain small subunit 2"
"ENSG00000140932",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"CMTM2","146225","CKLF like MARVEL transmembrane domain containing 2"
"ENSG00000256566",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,NA,NA,NA
"ENSG00000177464",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"GPR4","2828","G protein-coupled receptor 4"
"ENSG00000067646",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"ZFY","7544","zinc finger protein, Y-linked"
"ENSG00000100142",0.3405021,-0.1758134,2.983199,-0.05893453,0.9530043,NA,"POLR2F","5435","RNA polymerase II subunit F"
"ENSG00000163686",130.1478,-0.01005083,0.1718968,-0.05847012,0.9533742,0.9681998,"ABHD6","57406","abhydrolase domain containing 6"
"ENSG00000060558",0.9243599,-0.1077886,1.845798,-0.05839674,0.9534326,0.9681998,"GNA15","2769","G protein subunit alpha 15"
"ENSG00000155657",76.96531,0.01218948,0.2090175,0.05831802,0.9534953,0.9681998,"TTN","7273","titin"
"ENSG00000174010",169.8324,-0.008064036,0.138296,-0.05830998,0.9535017,0.9681998,"KLHL15","80311","kelch like family member 15"
"ENSG00000186472",2.389194,0.06510625,1.116564,0.05830948,0.9535021,0.9681998,"PCLO","27445","piccolo presynaptic cytomatrix protein"
"ENSG00000080007",1.935671,0.07436613,1.284126,0.05791188,0.9538188,0.9684544,"DDX43","55510","DEAD-box helicase 43"
"ENSG00000049247",0.32236,-0.1758136,3.037199,-0.05788675,0.9538388,NA,"UTS2","10911","urotensin 2"
"ENSG00000158014",0.32236,-0.1758136,3.037199,-0.05788675,0.9538388,NA,"SLC30A2","7780","solute carrier family 30 member 2"
"ENSG00000263353",0.32236,-0.1758136,3.037199,-0.05788675,0.9538388,NA,"PPIAL4A","653505","peptidylprolyl isomerase A like 4A"
"ENSG00000125046",0.32236,-0.1758136,3.037199,-0.05788675,0.9538388,NA,"SSUH2","51066","ssu-2 homolog (C. elegans)"
"ENSG00000204252",0.32236,-0.1758136,3.037199,-0.05788675,0.9538388,NA,"HLA-DOA","3111","major histocompatibility complex, class II, DO alpha"
"ENSG00000136286",0.32236,-0.1758136,3.037199,-0.05788675,0.9538388,NA,"MYO1G","64005","myosin IG"
"ENSG00000244623",0.32236,-0.1758136,3.037199,-0.05788675,0.9538388,NA,"OR2AE1","81392","olfactory receptor family 2 subfamily AE member 1"
"ENSG00000085514",0.32236,-0.1758136,3.037199,-0.05788675,0.9538388,NA,"PILRA","29992","paired immunoglobin like type 2 receptor alpha"
"ENSG00000268089",0.32236,-0.1758136,3.037199,-0.05788675,0.9538388,NA,"GABRQ","55879","gamma-aminobutyric acid type A receptor theta subunit"
"ENSG00000279963",0.32236,-0.1758136,3.037199,-0.05788675,0.9538388,NA,NA,NA,NA
"ENSG00000185615",0.32236,-0.1758136,3.037199,-0.05788675,0.9538388,NA,"PDIA2","64714","protein disulfide isomerase family A member 2"
"ENSG00000162069",0.32236,-0.1758136,3.037199,-0.05788675,0.9538388,NA,"BICDL2","146439","BICD family like cargo adaptor 2"
"ENSG00000178789",0.32236,-0.1758136,3.037199,-0.05788675,0.9538388,NA,"CD300LB","124599","CD300 molecule like family member b"
"ENSG00000101463",0.32236,-0.1758136,3.037199,-0.05788675,0.9538388,NA,"SYNDIG1","79953","synapse differentiation inducing 1"
"ENSG00000198723",0.32236,-0.1758136,3.037199,-0.05788675,0.9538388,NA,"TEX45","374877","testis expressed 45"
"ENSG00000188269",0.32236,-0.1758136,3.037199,-0.05788675,0.9538388,NA,"OR7A5","26659","olfactory receptor family 7 subfamily A member 5"
"ENSG00000105695",0.32236,-0.1758136,3.037199,-0.05788675,0.9538388,NA,"MAG","4099","myelin associated glycoprotein"
"ENSG00000267545",0.32236,-0.1758136,3.037199,-0.05788675,0.9538388,NA,NA,NA,NA
"ENSG00000258130",3.238081,-0.05661646,0.9793272,-0.05781159,0.9538987,0.9684635,"LOC613038","613038","SAGA complex associated factor 29 pseudogene"
"ENSG00000197935",5.415747,0.04392657,0.7609288,0.05772757,0.9539656,0.9684635,"ZNF311","282890","zinc finger protein 311"
"ENSG00000278939",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,NA,NA,NA
"ENSG00000090104",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"RGS1","5996","regulator of G protein signaling 1"
"ENSG00000232237",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"ASCL5","647219","achaete-scute family bHLH transcription factor 5"
"ENSG00000153093",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"ACOXL","55289","acyl-CoA oxidase like"
"ENSG00000152969",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"JAKMIP1","152789","janus kinase and microtubule interacting protein 1"
"ENSG00000168412",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"MTNR1A","4543","melatonin receptor 1A"
"ENSG00000146013",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"GFRA3","2676","GDNF family receptor alpha 3"
"ENSG00000278224",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"PRICKLE4","29964","prickle planar cell polarity protein 4"
"ENSG00000240720",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"LRRD1","401387","leucine rich repeats and death domain containing 1"
"ENSG00000010671",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"BTK","695","Bruton tyrosine kinase"
"ENSG00000156006",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"NAT2","10","N-acetyltransferase 2"
"ENSG00000175445",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"LPL","4023","lipoprotein lipase"
"ENSG00000178538",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"CA8","767","carbonic anhydrase 8"
"ENSG00000122711",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"SPINK4","27290","serine peptidase inhibitor, Kazal type 4"
"ENSG00000167346",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"MMP26","56547","matrix metallopeptidase 26"
"ENSG00000171772",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"SYCE1","93426","synaptonemal complex central element protein 1"
"ENSG00000182782",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"HCAR2","338442","hydroxycarboxylic acid receptor 2"
"ENSG00000182557",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"SPNS3","201305","sphingolipid transporter 3 (putative)"
"ENSG00000223510",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"CDRT15","146822","CMT1A duplicated region transcript 15"
"ENSG00000241322",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"CDRT1","374286","CMT1A duplicated region transcript 1"
"ENSG00000278599",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"TBC1D3E","102723859","TBC1 domain family member 3E"
"ENSG00000170373",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,"CST1","1469","cystatin SN"
"ENSG00000278881",0.3181284,-0.1758136,3.05052,-0.05763399,0.9540402,NA,NA,NA,NA
"ENSG00000138758",16685.84,0.002164261,0.03761472,0.05753761,0.9541169,0.9684635,"SEPT11","55752","septin 11"
"ENSG00000180479",19.21421,0.02469595,0.4292354,0.05753474,0.9541192,0.9684635,"ZNF571","51276","zinc finger protein 571"
"ENSG00000125863",455.5074,-0.005105044,0.08889468,-0.05742801,0.9542043,0.9684635,"MKKS","8195","McKusick-Kaufman syndrome"
"ENSG00000213281",2206.175,0.002816672,0.04906742,0.05740411,0.9542233,0.9684635,"NRAS","4893","NRAS proto-oncogene, GTPase"
"ENSG00000132432",1186.378,0.00344632,0.06017937,0.05726746,0.9543321,0.968507,"SEC61G","23480","Sec61 translocon gamma subunit"
"ENSG00000157856",1.856243,-0.0757667,1.329667,-0.05698169,0.9545598,0.9686348,"DRC1","92749","dynein regulatory complex subunit 1"
"ENSG00000103154",4.281025,0.05000433,0.8789719,0.05688956,0.9546332,0.9686348,"NECAB2","54550","N-terminal EF-hand calcium binding protein 2"
"ENSG00000173137",93.93076,-0.01068864,0.1879779,-0.05686113,0.9546558,0.9686348,"ADCK5","203054","aarF domain containing kinase 5"
"ENSG00000143125",0.3031157,-0.1758138,3.100128,-0.05671178,0.9547748,NA,"PROK1","84432","prokineticin 1"
"ENSG00000187170",0.3031157,-0.1758138,3.100128,-0.05671178,0.9547748,NA,"LCE4A","199834","late cornified envelope 4A"
"ENSG00000162873",0.3031157,-0.1758138,3.100128,-0.05671178,0.9547748,NA,"KLHDC8A","55220","kelch domain containing 8A"
"ENSG00000168148",0.3031157,-0.1758138,3.100128,-0.05671178,0.9547748,NA,"HIST3H3","8290","histone cluster 3 H3"
"ENSG00000115523",0.3031157,-0.1758138,3.100128,-0.05671178,0.9547748,NA,"GNLY","10578","granulysin"
"ENSG00000115474",0.3031157,-0.1758138,3.100128,-0.05671178,0.9547748,NA,"KCNJ13","3769","potassium voltage-gated channel subfamily J member 13"
"ENSG00000157388",0.3031157,-0.1758138,3.100128,-0.05671178,0.9547748,NA,"CACNA1D","776","calcium voltage-gated channel subunit alpha1 D"
"ENSG00000179674",0.3031157,-0.1758138,3.100128,-0.05671178,0.9547748,NA,"ARL14","80117","ADP ribosylation factor like GTPase 14"
"ENSG00000151005",0.3031157,-0.1758138,3.100128,-0.05671178,0.9547748,NA,"TKTL2","84076","transketolase like 2"
"ENSG00000160883",0.3031157,-0.1758138,3.100128,-0.05671178,0.9547748,NA,"HK3","3101","hexokinase 3"
"ENSG00000224940",0.3031157,-0.1758138,3.100128,-0.05671178,0.9547748,NA,"PRRT4","401399","proline rich transmembrane protein 4"
"ENSG00000259159",0.3031157,-0.1758138,3.100128,-0.05671178,0.9547748,NA,NA,NA,NA
"ENSG00000256660",0.3031157,-0.1758138,3.100128,-0.05671178,0.9547748,NA,"CLEC12B","387837","C-type lectin domain family 12 member B"
"ENSG00000197870",0.3031157,-0.1758138,3.100128,-0.05671178,0.9547748,NA,"PRB3","5544","proline rich protein BstNI subfamily 3"
"ENSG00000139117",0.3031157,-0.1758138,3.100128,-0.05671178,0.9547748,NA,"CPNE8","144402","copine 8"
"ENSG00000135097",0.3031157,-0.1758138,3.100128,-0.05671178,0.9547748,NA,"MSI1","4440","musashi RNA binding protein 1"
"ENSG00000140279",0.3031157,-0.1758138,3.100128,-0.05671178,0.9547748,NA,"DUOX2","50506","dual oxidase 2"
"ENSG00000233024",0.3031157,-0.1758138,3.100128,-0.05671178,0.9547748,NA,"NPIPA5","100288332","nuclear pore complex interacting protein family member A5"
"ENSG00000149927",0.3031157,-0.1758138,3.100128,-0.05671178,0.9547748,NA,"DOC2A","8448","double C2 domain alpha"
